VideoID	Labelled
5758af4ad48d080f4451dbc4	False
5758af59d48d080f4451dbef	False
5758af5ed48d080f4451dbf9	False
5758b651d48d080fc095ae74	False
5758b657d48d080fc095ae88	False
5758b65bd48d080fc095ae94	False
5758b8aed48d080ff2cc36b5	False
5758bfb0d48d0810701a9d58	False
5758bfb0d48d0810701a9d59	False
5758bfbad48d0810701a9d85	False
5758c20cd48d081096397ab2	False
5758c918d48d08111b28220c	False
5758cdc3d48d0811777b177c	False
5758cdc8d48d0811777b1793	False
5758de36d48d0812a8c4059d	False
5758f826d48d081487096c94	False
57590ab8d48d081735e6d602	False
57592475d48d081c3288922f	False
5759293bd48d081ca0a15891	False
57592b80d48d081cced3fd99	False
57592df0d48d081cf0ac4547	False
575939a0d48d081dc477d188	False
575942efd48d081e7541e721	False
575949f7d48d081eeeb47943	False
575949fad48d081eeeb47949	False
575949fdd48d081eeeb47958	False
57595a76d48d082015684728	False
57595f10d48d0820681e5985	False
57595f10d48d0820681e5988	False
57595f12d48d0820681e598e	False
57596616d48d0820e1b535dc	False
57596618d48d0820e1b535e4	False
57597438d48d0821f58669d1	False
5759743ad48d0821f58669d4	False
5759743bd48d0821f58669d7	False
5759743bd48d0821f58669d8	False
5759743dd48d0821f58669da	False
5759743dd48d0821f58669db	False
5759743ed48d0821f58669dc	False
57597441d48d0821f58669e7	False
57597441d48d0821f58669e8	False
57597441d48d0821f58669ea	False
57597d97d48d0822b0ac852e	False
57597d98d48d0822b0ac8530	False
5759824bd48d082323cbdc8e	False
5759849dd48d08235eb95afe	False
5759849dd48d08235eb95aff	False
575984a2d48d08235eb95b06	False
5759895dd48d0823c56e17ee	False
57598ba8d48d0823ee4c6dbc	False
57598ba9d48d0823ee4c6dbe	False
57598e13d48d08241d6bb534	False
5759906ed48d0824503e53d3	False
575992b0d48d082475f3a74c	False
575992b1d48d082475f3a750	False
5759950fd48d0824a1ce39ce	False
57599c1dd48d08252e1401e6	False
57599c1fd48d08252e1401eb	False
5759a0c0d48d0825a1944c05	False
5759a307d48d0826096f7e27	False
5759a307d48d0826096f7e29	False
5759a308d48d0826096f7e2a	False
5759a309d48d0826096f7e2d	False
5759a57dd48d082636a6194a	False
5759aa26d48d082693687db6	False
5759ac7ad48d0826bc98291b	False
5759ac7ad48d0826bc98291c	False
5759ac7bd48d0826bc98291e	False
5759ac7bd48d0826bc98291f	False
5759b381d48d0827445ec917	False
5759b383d48d0827445ec91c	False
5759b835d48d0827a41b46d1	False
5759b843d48d0827a41b46e2	False
5759ba8ad48d0827dc713e51	False
5759ba8ad48d0827dc713e53	False
5759ba8cd48d0827dc713e59	False
5759ba8cd48d0827dc713e5b	False
5759bcedd48d0828044e944b	False
5759c187d48d08285fa3c82d	False
5759c188d48d08285fa3c82e	False
5759c18cd48d08285fa3c831	False
5759c18dd48d08285fa3c834	False
5759c3d6d48d082888388873	False
5759c883d48d0828e60009b2	False
5759cd42d48d082948f3dce9	False
5759cd42d48d082948f3dcea	False
5759cf9bd48d08297a83375e	False
5759cf9fd48d08297a833762	False
5759d447d48d0829dfbbdfe2	False
5759d447d48d0829dfbbdfe3	False
5759d449d48d0829dfbbdfe4	False
5759d452d48d0829dfbbe002	False
5759d8fbd48d082a3d1269a8	False
5759d8fcd48d082a3d1269ad	False
5759d8fed48d082a3d1269b0	False
5759ddacd48d082a9d874ce8	False
5759ddadd48d082a9d874ceb	False
5759e4b2d48d082b160308ba	False
5759ee0fd48d082bce5f6fa3	False
5759ee18d48d082bce5f6fc4	False
5759f2c2d48d082c24f43540	False
5759f2c3d48d082c24f43541	False
5759f2ccd48d082c24f43565	False
5759f53ad48d082c4e527359	False
575a00d6d48d082d2fc43a1b	False
575a00d7d48d082d2fc43a1d	False
5746a606d48d08656268a686	False
574703cad48d086c1e189884	False
57470ad6d48d086c967decce	False
57471b45d48d086db1783f3f	False
57472ba7d48d086edcf48ed3	False
57475381d48d0871afde5279	False
57476892d48d08732ee590a7	False
57476d41d48d087372479e9b	False
574852f9d48d0801f10fcf4f	False
574881d3d48d0804f89e4697	False
5748e449d48d080aaede53d7	False
574910ced48d080cabf362eb	False
574b0fbbd48d08262a0dff8c	False
574b5ab9d48d0829962a3796	False
574b84e9d48d082b64614ee8	False
574be9b3d48d083099e42583	False
574c71a6d48d0836fbd6524f	False
574c9bd4d48d083970f7ff74	False
574cb342d48d083a98373fe3	False
574cd8c1d48d083cb89d803c	False
574d3d9bd48d084294797914	False
574d83d8d48d0846c99cccc3	False
574db9c2d48d0849ff3c8a42	False
574df909d48d084d4bf4733e	False
574e04c7d48d084ddebcaa79	False
574e6befd48d08558ff8915a	False
574edc78d48d085bca243309	False
574edc79d48d085bca24330a	False
574eef4cd48d085ccf2298ff	False
574f14a6d48d085ed61a50e6	False
574f7008d48d0863672056fa	False
574fa5f7d48d086645497f5d	False
574fb676d48d086715b0abc2	False
574fcb73d48d0867fac77b99	False
57503c25d48d086d98e0e508	False
57504a06d48d086e45d42683	False
57506898d48d086fb69e51a3	False
57509055d48d0871b3ae7fc2	False
5750aa25d48d087377d35781	False
5750aed2d48d0873ac4ee307	False
5750b5d7d48d08741e716464	False
5750e011d48d0875f5054426	False
5750f2c9d48d0876c65b731c	False
575136b7d48d087a46c7a919	False
5751947fd48d087ef09486f1	False
5751ca66d48d0804ad961290	False
5751dacfd48d08058678880c	False
5751eb34d48d080666013dff	False
57520e5dd48d080815abd593	False
57524b50d48d080af6c38dfc	False
57539f27d48d081ecf314b1c	False
5754089cd48d082863059f22	False
57547dc9d48d08325e005a60	False
5758a13bd48d080e2fde8299	False
5758a13cd48d080e2fde829a	False
5758a13dd48d080e2fde829b	False
5758a13dd48d080e2fde829c	False
5758a13ed48d080e2fde829d	False
5758a13ed48d080e2fde829e	False
5758a13ed48d080e2fde829f	False
5758a13ed48d080e2fde82a0	False
5758a5d8d48d080ea336d595	False
5759220fd48d081bbf804fed	False
57592dc5d48d081cf0ac4505	False
57594536d48d081ea54901a6	False
57595a4fd48d0820156846e4	False
57595a4fd48d0820156846e5	False
57595efdd48d0820681e5984	False
57597424d48d0821f58669ce	False
57598234d48d082323cbdc78	False
5759a7a6d48d082660fcdb1f	False
5759ba79d48d0827dc713e4e	False
5759bcd3d48d0828044e9418	False
5759f04dd48d082bfcecd967	False
574ec048d48d085a4cbd63ef	False
574ece54d48d085b18f33120	False
574ece56d48d085b18f33121	False
574f1e4bd48d085f5a1bd924	False
574f412ed48d08613394e076	False
574f6db5d48d086352ef6a5d	False
57500618d48d086b10260faf	False
57501428d48d086bade7c163	False
57501428d48d086bade7c164	False
57501428d48d086bade7c165	False
57503049d48d086d018addc0	False
57505cdcd48d086f2f4f762e	False
5750a574d48d08733d1ee779	False
575167f7d48d087cdc5790dc	False
575167f8d48d087cdc5790dd	False
575210c0d48d08083924efc9	False
5752b26ed48d0810714009de	False
5752c096d48d081118bdcd7e	False
5758a140d48d080e2fde82a1	False
5758a140d48d080e2fde82a2	False
5758a140d48d080e2fde82a3	False
5758a140d48d080e2fde82a4	False
5758a380d48d080e79bf094a	False
5759478dd48d081ecc3f3963	False
575957f7d48d081ff74e9c43	False
57596ac0d48d082141384c9e	False
575986e6d48d08238812e66d	False
5759aa12d48d082693687da2	False
5759aa13d48d082693687da3	False
5759ba7bd48d0827dc713e4f	False
5759cad8d48d08291c6e5d47	False
5759cad9d48d08291c6e5d48	False
5759e6efd48d082b42f0db1f	False
5759eb9fd48d082ba4a886c3	False
574e673bd48d085554e1034b	False
574e6bf9d48d08558ff8915b	False
574e8a69d48d08578b1c0f97	False
574ece5dd48d085b18f33122	False
574ed314d48d085b560e213b	False
574edc83d48d085bca24330b	False
574ef3e0d48d085d06783f7b	False
574eff9cd48d085d96310798	False
574f0768d48d085e02f3f1d7	False
574f0931d48d085e2da0dca7	False
574f0b62d48d085e4ee0a4d0	False
574f1717d48d085ef0110fec	False
574f1cd6d48d085f3a23cd82	False
574f2e75d48d08603c0b01c0	False
574f3c93d48d0860f6697965	False
574f4397d48d08614fb9a5ac	False
574f4aafd48d0861a134e7c6	False
574f5b0bd48d0862658a19bf	False
574f692ad48d086312dfa89b	False
574f6b66d48d086335598017	False
574faf64d48d0866b74664b3	False
574fde56d48d08691f4ae9b7	False
57500ac6d48d086b4b5543e2	False
57501d87d48d086c2589f640	False
5750223cd48d086c5e937340	False
5750223cd48d086c5e937341	False
5750430ed48d086df55c83b0	False
575047c0d48d086e2ebc810d	False
57504a14d48d086e45d42684	False
5750512ad48d086e9bf33bdf	False
5750599ed48d086ef4905877	False
5750599ed48d086ef4905878	False
5750599fd48d086ef4905879	False
57505ce5d48d086f2f4f762f	False
57506194d48d086f6979a4e1	False
575071ecd48d08702fec8dd6	False
575071ecd48d08702fec8dd7	False
575071edd48d08702fec8dd8	False
575086ffd48d08712c196e19	False
57508e0dd48d08718cd95ffc	False
5750905fd48d0871b3ae7fc3	False
57509769d48d08729dc48e07	False
5750a0d7d48d08730cca8d6e	False
5750a0d7d48d08730cca8d6f	False
5750a323d48d0873263b0388	False
5750b382d48d087409344288	False
5750b5e1d48d08741e716465	False
5750b5e1d48d08741e716466	False
5750ba90d48d087454f2e120	False
5750bf3ed48d08748af47367	False
5750d90ad48d0875a6f3a2cb	False
5750e278d48d08760d25590b	False
5750ee21d48d087691617b28	False
5750f2d2d48d0876c65b731e	False
57512b13d48d08799e4519ef	False
575152e4d48d087bc9f9e086	False
5751554ed48d087beb846c39	False
575165add48d087cb45874c7	False
57517612d48d087d80fcbce5	False
57517ac2d48d087db9ecf437	False
57517ac3d48d087db9ecf438	False
5751841bd48d087e284a726f	False
5751841cd48d087e284a7270	False
57518b2cd48d087e74f32a57	False
57518b2dd48d087e74f32a58	False
5751b66bd48d0801ba40c4a5	False
5751bebad48d0804158a0080	False
5751cccfd48d0804d26b2b7e	False
5751d623d48d08053d4fabaf	False
5751dad8d48d08058678880d	False
5751e43cd48d08060a3329df	False
5751e696d48d08062463b98f	False
5751f037d48d0806a3e6d628	False
5751fbb1d48d080740dd643e	False
5752132fd48d080855b4171a	False
57522a8bd48d080977533125	False
57522f3bd48d0809afc3d940	False
57522f3cd48d0809afc3d941	False
57523af5d48d080a43fb6cd3	False
57525e13d48d080beb81a086	False
5752e60ed48d0813fb379f30	False
5752eabad48d0814375eddee	False
5752ffd6d48d08156a5242db	False
5753097bd48d0815dd293e9d	False
575322fdd48d08173b439bd4	False
5753542cd48d081b08b6f428	False
5753e321d48d08258ab00e5a	False
5754307ed48d082bbf2d9b7e	False
57547b83d48d0832210b63e1	False
575489a4d48d08334b04748c	False
575489a5d48d08334b04748d	False
5758a148d48d080e2fde82a6	False
5758a148d48d080e2fde82a7	False
5758a149d48d080e2fde82a8	False
5758a14ad48d080e2fde82a9	False
5758a14ad48d080e2fde82aa	False
5758a14bd48d080e2fde82ab	False
5758a14dd48d080e2fde82ac	False
5758a14ed48d080e2fde82ad	False
5758a14fd48d080e2fde82ae	False
5758a14fd48d080e2fde82af	False
5758a834d48d080ec9d77f16	False
5758b3f0d48d080f9a0fb2e4	False
5758b647d48d080fc095ae6a	False
5758de22d48d0812a8c40563	False
5758e783d48d08135e454295	False
57593027d48d081d1b4e5990	False
5759372ed48d081d911b94ec	False
57593be0d48d081df010890c	False
5759408ed48d081e4c0b6b71	False
5759453fd48d081ea54901a9	False
57594c45d48d081f20d851ab	False
57594c45d48d081f20d851ac	False
575950f7d48d081f7edc1849	False
5759615fd48d08208d5ad166	False
57596ac8d48d082141384c9f	False
57596ac8d48d082141384ca0	False
57597fe6d48d0822f9a345aa	False
575986eed48d08238812e66e	False
57598b9cd48d0823ee4c6db5	False
57598b9ed48d0823ee4c6db6	False
57599061d48d0824503e53b2	False
575992a7d48d082475f3a749	False
5759975dd48d0824d83cc60b	False
575999b4d48d0824ff98d13b	False
57599c0bd48d08252e1401d9	False
5759aec9d48d0826ef43d72e	False
5759b5cfd48d08277ba87fbb	False
5759b829d48d0827a41b46c5	False
5759b829d48d0827a41b46c6	False
5759bcdbd48d0828044e9419	False
5759bcdbd48d0828044e941a	False
5759c3ccd48d082888388862	False
5759dff7d48d082ac91c628d	False
5759dff7d48d082ac91c628e	False
5759e250d48d082af17e12c6	False
575a00ccd48d082d2fc43a16	False
577581b051ac841319ed2ab2	False
574e48d2d48d085356bb5453	False
574f3c9ad48d0860f6697967	False
574f3c9bd48d0860f6697968	False
574f5658d48d08622acd045a	False
574f7018d48d0863672056fc	False
574f7e32d48d08641605580b	False
57502948d48d086cb432e5e2	False
5750824ed48d0870fe291004	False
575084b0d48d087113cc34a9	False
57509063d48d0871b3ae7fc6	False
5750906cd48d0871b3ae7fc7	False
5750aa33d48d087377d35782	False
5750b5e9d48d08741e716468	False
5750cd54d48d087526e62929	False
57510ef0d48d0878150eb13c	False
5751a765d48d087fd4cce07f	False
5751a765d48d087fd4cce080	False
5751b361d48d08019c52f7f9	False
5751d881d48d08056824e3e8	False
5751e440d48d08060a3329e1	False
5751e441d48d08060a3329e2	False
57523191d48d0809cdf5a5f5	False
5758a156d48d080e2fde82c0	False
5758a157d48d080e2fde82c1	False
5758a159d48d080e2fde82c2	False
5758a159d48d080e2fde82c3	False
5758b198d48d080f69b48dc7	False
5758fefdd48d08163b543184	False
5759b125d48d08271a2e4507	False
5759b125d48d08271a2e4508	False
5759bcded48d0828044e941b	False
5759bcdfd48d0828044e941c	False
5759bce0d48d0828044e941d	False
5759cae6d48d08291c6e5d4a	False
5759d8f4d48d082a3d1269a1	False
5759e6fad48d082b42f0db20	False
5759f2bed48d082c24f4353b	False
574e8816d48d08574bdf9489	False
574ee38cd48d085c1f537cae	False
574eff94d48d085d96310797	False
574fa14ed48d086602333265	False
5750618dd48d086f6979a4e0	False
57508953d48d08715dcd97f1	False
575092acd48d08726371fbc9	False
5750f2ccd48d0876c65b731d	False
57519dded48d087f5b425308	False
5751b355d48d08019c52f7f8	False
5751c36ed48d08044da32364	False
5751d61cd48d08053d4fabae	False
5751e1e1d48d0805e3e93abb	False
57520752d48d0807c3e6f5d0	False
57524442d48d080aa99ad7d6	False
57530976d48d0815dd293e9c	False
57542e1cd48d082b9b761f4f	False
5758a142d48d080e2fde82a5	False
5758dbc6d48d0812804706df	False
575963b3d48d0820b96f1ae9	False
57597428d48d0821f58669cf	False
575992a1d48d082475f3a748	False
575999add48d0824ff98d13a	False
5759a2f7d48d0826096f7e20	False
5759ac6ad48d0826bc982916	False
5759aec2d48d0826ef43d72d	False
5759ee01d48d082bce5f6fa0	False
574f254cd48d085fbbfdfa35	False
574f3cc4d48d0860f6697a80	False
574f4ae0d48d0861a134e8e7	False
574f5d87d48d08628046817a	False
574f74fbd48d08639feb3e96	False
574fe33ad48d086955a854f5	False
57504f02d48d086e81e2ac2b	False
575061c2d48d086f6979a605	False
575061c2d48d086f6979a606	False
575066bad48d086f9e0644de	False
57506b34d48d086fdcbb9726	False
57507461d48d08704565feb5	False
575090a0d48d0871b3ae80d7	False
575090a0d48d0871b3ae80d8	False
57509545d48d087287ce4ae1	False
57509e9bd48d0872ed3805e9	False
57509e9bd48d0872ed3805ea	False
5750bf71d48d08748af47487	False
5750c8d8d48d0874eeefcc03	False
57510f13d48d0878150eb264	False
57513961d48d087a5f87daf1	False
575173e3d48d087d67329992	False
5751ac3dd48d08013a1b271d	False
5751ac3dd48d08013a1b271e	False
5751b0e5d48d08017be1ed7b	False
5751b38fd48d08019c52f90c	False
5751caa3d48d0804ad9613ad	False
5751caa3d48d0804ad9613ae	False
5751cf5bd48d0804e8e39293	False
5752c0c3d48d081118bdce95	False
5758a253d48d080e2fde8419	False
5758a253d48d080e2fde841a	False
5758a254d48d080e2fde841b	False
5758a254d48d080e2fde841c	False
5758a254d48d080e2fde841d	False
5758a254d48d080e2fde841e	False
5758a254d48d080e2fde841f	False
5758a254d48d080e2fde8420	False
5758a254d48d080e2fde8421	False
5758a255d48d080e2fde8422	False
5758c98fd48d08111b2822f4	False
5759806ad48d0822f9a346b1	False
57599583d48d0824a1ce3ad5	False
5759a5e9d48d082636a61a2a	False
5759b654d48d08277ba880c4	False
5759c44dd48d082888388966	False
5759c901d48d0828e6000ab3	False
5759d021d48d08297a83385a	False
5759d721d48d082a148dac37	False
5759dbcbd48d082a696444c4	False
5759fc9cd48d082ce2547470	False
5759fc9cd48d082ce2547471	False
575a0155d48d082d2fc43b20	False
577581a451ac841319ed29ae	False
577581a551ac841319ed29af	False
577581a551ac841319ed29b0	False
577581a551ac841319ed29b2	False
577581a551ac841319ed29b3	False
577581a551ac841319ed29b4	False
577581a551ac841319ed29b5	False
577581a551ac841319ed29b6	False
577581a551ac841319ed29b7	False
577581a551ac841319ed29b8	False
577581a551ac841319ed29b9	False
577581a551ac841319ed29ba	False
577581a651ac841319ed29be	False
577581a651ac841319ed29c2	False
577581a651ac841319ed29c3	False
577581a651ac841319ed29c7	False
577581a651ac841319ed29c8	False
577581a651ac841319ed29c9	False
577581a651ac841319ed29ca	False
577581a651ac841319ed29cb	False
577581a651ac841319ed29cc	False
577581a651ac841319ed29cd	False
577581a651ac841319ed29ce	False
577581a651ac841319ed29cf	False
577581a651ac841319ed29d1	False
577581a751ac841319ed29d3	False
577581a751ac841319ed29d4	False
577581a751ac841319ed29d7	False
577581a751ac841319ed29d8	False
577581a751ac841319ed29d9	False
577581a751ac841319ed29da	False
577581a751ac841319ed29dc	False
577581a751ac841319ed29dd	False
577581a751ac841319ed29de	False
577581a751ac841319ed29df	False
577581a751ac841319ed29e0	False
577581a751ac841319ed29e1	False
577581a751ac841319ed29e2	False
577581a751ac841319ed29e4	False
577581a751ac841319ed29e5	False
577581a751ac841319ed29e6	False
577581a751ac841319ed29e8	False
577581a851ac841319ed29e9	False
577581a851ac841319ed29ea	False
577581a851ac841319ed29ec	False
577581a851ac841319ed29ed	False
577581a851ac841319ed29ee	False
577581a851ac841319ed29ef	False
577581a851ac841319ed29f0	False
577581a851ac841319ed29f1	False
577581a851ac841319ed29f2	False
577581a851ac841319ed29f3	False
577581a851ac841319ed29f5	False
577581a851ac841319ed29f6	False
577581a851ac841319ed29f7	False
577581a851ac841319ed29f8	False
577581a851ac841319ed29fa	False
577581a851ac841319ed29fb	False
577581a851ac841319ed29fc	False
577581a851ac841319ed29ff	False
577581a951ac841319ed2a00	False
577581a951ac841319ed2a01	False
577581a951ac841319ed2a02	False
577581a951ac841319ed2a03	False
577581a951ac841319ed2a04	False
577581a951ac841319ed2a06	False
577581a951ac841319ed2a08	False
577581a951ac841319ed2a09	False
577581a951ac841319ed2a0a	False
577581a951ac841319ed2a0c	False
577581a951ac841319ed2a0f	False
577581a951ac841319ed2a10	False
577581a951ac841319ed2a12	False
577581a951ac841319ed2a13	False
577581a951ac841319ed2a14	False
577581a951ac841319ed2a15	False
577581a951ac841319ed2a16	False
